종가,오픈,고가,저가
1114.86,1112.49,1116.31,1110.46
1107.62,1115.03,1117.12,1107.03
1107.04,1108.25,1110.56,1105.09
1105.38,1107.16,1108.39,1103.98
1106.17,1105.79,1107.84,1101.61
1113.59,1106.67,1119.09,1106.08
1114.95,1114.09,1117.87,1112.31
1113.51,1115.08,1116.82,1109.91
1110.24,1114.01,1114.68,1108.08
1106.21,1110.64,1111.51,1104.69
1105.57,1106.33,1108.77,1103.13
1104.43,1106.07,1107.47,1102.43
1109.32,1105.02,1110.34,1103.2
1105.73,1109.82,1110.35,1105.2
1100.02,1106.23,1107.01,1099.22
1092.08,1100.16,1101.91,1089.7
1083.77,1092.2,1093.71,1080.57
1083.53,1083.87,1088.35,1080.39
1084.86,1084.53,1087.79,1082.49
1086.48,1085.79,1088.97,1080.82
1085.55,1087.38,1091.93,1084.12
1091.67,1087.34,1094.56,1085.27
1093.07,1091.8,1094.91,1088.85
1089.43,1093.32,1096.14,1088.49
1092.36,1089.56,1096.55,1088.05
1093.01,1094.12,1095.43,1090.27
1099.39,1094.01,1100.78,1092.34
1102.55,1099.48,1112.74,1097.94
1109.72,1104.31,1111.05,1102.46
1106.65,1109.94,1111.05,1104.68
1101.59,1106.87,1107.47,1100.48
1099.07,1102.66,1102.81,1100.03
1095.6,1100.08,1103.55,1093.51
1090.97,1097.3,1098.57,1090.63
1087.62,1091.97,1093.92,1084.52
1084.47,1088.43,1090.35,1082.97
1084.73,1085.69,1086.1,1085.25
1086.48,1085.73,1088.3,1080.02
1086.42,1086.69,1090.33,1082.04
1087.93,1087.4,1089.79,1083.91
1094.28,1088.03,1096.78,1085.42
1092.93,1094.35,1099.21,1088.79
1097.23,1093.01,1101.05,1092.73
1094.48,1097.38,1103.46,1092.97
1097.12,1094.6,1099.33,1092.37
1095.88,1098.11,1103.42,1093.93
1103.27,1096.04,1105.33,1094.93
1102.52,1104.26,1108.42,1102.28
1101.44,1104.18,1106.17,1100.2
1096.35,1102.44,1103.39,1096.88
1099.88,1097.35,1102.67,1096.59
1105.41,1099.97,1107.29,1098.95
1102.58,1105.54,1105.92,1100.05
1101.02,1102.69,1108.24,1100.47
1108.38,1102.01,1109.9,1100.87
1112.52,1108.42,1121.36,1107.49
1117.64,1113.24,1121.76,1112.15
1116.51,1118.43,1120.98,1115.55
1115.37,1117.44,1119.7,1113.65
1113.46,1115.51,1117.25,1111.8
1120.0,1113.58,1122.74,1112.48
1116.77,1120.11,1127.85,1116.22
1115.61,1117.76,1122.17,1116.05
1110.88,1117.31,1118.75,1110.08
1105.48,1111.01,1114.16,1103.59
1102.12,1106.48,1108.02,1102.05
1102.59,1103.12,1107.59,1101.73
1101.31,1104.37,1106.0,1100.7
1106.58,1102.31,1109.55,1096.91
1105.61,1107.58,1110.81,1104.49
1106.96,1106.5,1110.15,1103.19
1104.27,1107.08,1111.28,1102.22
1111.59,1106.02,1116.1,1102.83
1110.13,1112.58,1114.81,1108.24
1107.27,1110.22,1113.75,1106.08
1118.77,1107.54,1121.61,1105.7
1123.89,1119.47,1130.33,1118.41
1124.87,1124.89,1124.89,1124.87
1119.07,1123.98,1124.86,1117.98
